Player_Name,Date,School,Opponent,Type,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,URL,Class
mason jones,2020-01-18,Arkansas,Kentucky,REG,L,1,35,5,15,0.333,4,10,0.4,1,5,0.2,8,12,0.667,1,5,6,2,2,0,4,5,19,https://www.sports-reference.com/cbb/players/mason-jones-1/gamelog/2020,Sophmore
mason jones,2020-01-22,Arkansas,Mississippi State,REG,L,1,30,7,16,0.438,5,9,0.556,2,7,0.286,4,4,1,1,6,7,4,1,1,3,3,20,https://www.sports-reference.com/cbb/players/mason-jones-1/gamelog/2020,Sophmore
mason jones,2020-01-25,Arkansas,TCU,REG,W,1,29,4,11,0.364,2,7,0.286,2,4,0.5,10,15,0.667,1,4,5,4,1,0,2,2,20,https://www.sports-reference.com/cbb/players/mason-jones-1/gamelog/2020,Sophmore
mason jones,2020-01-29,Arkansas,South Carolina,REG,L,1,34,9,15,0.6,8,9,0.889,1,6,0.167,15,16,0.938,1,11,12,4,1,0,7,4,34,https://www.sports-reference.com/cbb/players/mason-jones-1/gamelog/2020,Sophmore
mason jones,2020-02-01,Arkansas,Alabama,REG,W,1,38,10,20,0.5,6,13,0.462,4,7,0.571,6,13,0.462,0,5,5,1,2,0,2,4,30,https://www.sports-reference.com/cbb/players/mason-jones-1/gamelog/2020,Sophmore
mason jones,2020-02-04,Arkansas,Auburn,REG,L,1,45,12,24,0.5,7,12,0.583,5,12,0.417,11,16,0.688,1,2,3,5,2,0,4,2,40,https://www.sports-reference.com/cbb/players/mason-jones-1/gamelog/2020,Sophmore
mason jones,2020-02-08,Arkansas,Missouri,REG,L,1,36,3,14,0.214,3,8,0.375,0,6,0,11,14,0.786,0,5,5,1,1,0,4,5,17,https://www.sports-reference.com/cbb/players/mason-jones-1/gamelog/2020,Sophmore
mason jones,2020-02-11,Arkansas,Tennessee,REG,L,0,24,1,10,0.1,0,5,0,1,5,0.2,6,6,1,0,2,2,2,0,0,3,3,9,https://www.sports-reference.com/cbb/players/mason-jones-1/gamelog/2020,Sophmore
mason jones,2020-02-15,Arkansas,Mississippi State,REG,L,1,35,9,17,0.529,7,10,0.7,2,7,0.286,18,21,0.857,0,6,6,2,1,0,2,4,38,https://www.sports-reference.com/cbb/players/mason-jones-1/gamelog/2020,Sophmore
mason jones,2020-02-18,Arkansas,Florida,REG,L,1,40,7,16,0.438,7,12,0.583,0,4,0,7,10,0.7,1,2,3,5,0,0,4,4,21,https://www.sports-reference.com/cbb/players/mason-jones-1/gamelog/2020,Sophmore
mason jones,2020-02-22,Arkansas,Missouri,REG,W,1,29,2,9,0.222,1,5,0.2,1,4,0.25,7,8,0.875,1,7,8,4,1,0,1,3,12,https://www.sports-reference.com/cbb/players/mason-jones-1/gamelog/2020,Sophmore
mason jones,2020-02-26,Arkansas,Tennessee,REG,W,1,37,11,19,0.579,8,12,0.667,3,7,0.429,12,15,0.8,0,2,2,3,1,0,2,4,37,https://www.sports-reference.com/cbb/players/mason-jones-1/gamelog/2020,Sophmore
mason jones,2020-02-29,Arkansas,Georgia,REG,L,1,37,8,14,0.571,7,9,0.778,1,5,0.2,9,9,1,0,3,3,5,1,1,3,2,26,https://www.sports-reference.com/cbb/players/mason-jones-1/gamelog/2020,Sophmore
mason jones,2020-03-04,Arkansas,LSU,REG,W,1,38,10,17,0.588,6,11,0.545,4,6,0.667,12,14,0.857,0,2,2,3,2,0,1,2,36,https://www.sports-reference.com/cbb/players/mason-jones-1/gamelog/2020,Sophmore
mason jones,2020-03-07,Arkansas,Texas A&M,REG,L,1,31,9,13,0.692,1,2,0.5,8,11,0.727,4,7,0.571,0,2,2,1,2,0,4,5,30,https://www.sports-reference.com/cbb/players/mason-jones-1/gamelog/2020,Sophmore
mason jones,2020-03-11,Arkansas,Vanderbilt,CTOURN,W,1,33,5,11,0.455,3,4,0.75,2,7,0.286,10,11,0.909,1,5,6,6,3,0,4,5,22,https://www.sports-reference.com/cbb/players/mason-jones-1/gamelog/2020,Sophmore
myles powell,2019-11-05,Seton Hall,Wagner,REG,W,1,30,7,13,0.538,3,4,0.75,4,9,0.444,9,11,0.818,0,4,4,2,2,0,3,3,27,https://www.sports-reference.com/cbb/players/myles-powell-1/gamelog/2020,Senior
myles powell,2019-11-09,Seton Hall,Stony Brook,REG,W,1,4,0,1,0,0,1,0,0,0,NA,0,0,NA,1,1,2,0,0,0,0,0,0,https://www.sports-reference.com/cbb/players/myles-powell-1/gamelog/2020,Senior
myles powell,2019-11-14,Seton Hall,Michigan State,REG,L,1,34,12,27,0.444,6,13,0.462,6,14,0.429,7,9,0.778,1,5,6,2,1,0,2,1,37,https://www.sports-reference.com/cbb/players/myles-powell-1/gamelog/2020,Senior
myles powell,2019-11-17,Seton Hall,Saint Louis,REG,W,1,32,6,18,0.333,2,7,0.286,4,11,0.364,10,12,0.833,2,4,6,3,0,0,2,2,26,https://www.sports-reference.com/cbb/players/myles-powell-1/gamelog/2020,Senior
myles powell,2019-11-23,Seton Hall,Florida A&M,REG,W,1,28,9,22,0.409,5,13,0.385,4,9,0.444,1,2,0.5,1,4,5,2,0,1,3,3,23,https://www.sports-reference.com/cbb/players/myles-powell-1/gamelog/2020,Senior
myles powell,2019-11-27,Seton Hall,Oregon,REG,L,1,36,11,25,0.44,4,10,0.4,7,15,0.467,3,3,1,1,0,1,2,1,1,3,1,32,https://www.sports-reference.com/cbb/players/myles-powell-1/gamelog/2020,Senior
myles powell,2019-11-28,Seton Hall,Southern Miss,REG,W,1,30,5,15,0.333,3,6,0.5,2,9,0.222,6,6,1,1,4,5,2,0,0,3,1,18,https://www.sports-reference.com/cbb/players/myles-powell-1/gamelog/2020,Senior
myles powell,2019-11-29,Seton Hall,Iowa State,REG,W,1,33,9,19,0.474,5,9,0.556,4,10,0.4,2,3,0.667,0,4,4,2,1,0,4,1,24,https://www.sports-reference.com/cbb/players/myles-powell-1/gamelog/2020,Senior
myles powell,2019-12-08,Seton Hall,Iowa State,REG,L,1,33,7,20,0.35,3,9,0.333,4,11,0.364,1,2,0.5,1,7,8,3,4,0,5,5,19,https://www.sports-reference.com/cbb/players/myles-powell-1/gamelog/2020,Senior
myles powell,2019-12-14,Seton Hall,Rutgers,REG,L,1,15,3,9,0.333,3,5,0.6,0,4,0,0,2,0,1,2,3,2,0,1,0,0,6,https://www.sports-reference.com/cbb/players/myles-powell-1/gamelog/2020,Senior
myles powell,2019-12-30,Seton Hall,DePaul,REG,W,1,34,7,15,0.467,5,7,0.714,2,8,0.25,11,15,0.733,0,5,5,1,5,0,4,1,27,https://www.sports-reference.com/cbb/players/myles-powell-1/gamelog/2020,Senior
myles powell,2020-01-03,Seton Hall,Georgetown,REG,W,1,27,6,17,0.353,4,9,0.444,2,8,0.25,1,1,1,2,2,4,6,2,0,3,3,15,https://www.sports-reference.com/cbb/players/myles-powell-1/gamelog/2020,Senior
myles powell,2020-01-08,Seton Hall,Xavier,REG,W,1,36,10,21,0.476,8,13,0.615,2,8,0.25,2,4,0.5,1,8,9,4,1,0,2,2,24,https://www.sports-reference.com/cbb/players/myles-powell-1/gamelog/2020,Senior
myles powell,2020-01-11,Seton Hall,Marquette,REG,W,1,35,8,22,0.364,6,11,0.545,2,11,0.182,5,6,0.833,1,6,7,2,3,1,1,3,23,https://www.sports-reference.com/cbb/players/myles-powell-1/gamelog/2020,Senior
myles powell,2020-01-15,Seton Hall,Butler,REG,W,1,36,9,23,0.391,4,9,0.444,5,14,0.357,6,6,1,2,5,7,2,3,0,3,2,29,https://www.sports-reference.com/cbb/players/myles-powell-1/gamelog/2020,Senior
myles powell,2020-01-18,Seton Hall,St. John's (NY),REG,W,1,37,11,20,0.55,8,15,0.533,3,5,0.6,4,5,0.8,3,3,6,1,0,0,3,3,29,https://www.sports-reference.com/cbb/players/myles-powell-1/gamelog/2020,Senior
myles powell,2020-01-22,Seton Hall,Providence,REG,W,1,34,3,6,0.5,3,4,0.75,0,2,0,8,8,1,0,1,1,3,0,1,2,3,14,https://www.sports-reference.com/cbb/players/myles-powell-1/gamelog/2020,Senior
myles powell,2020-01-29,Seton Hall,DePaul,REG,W,1,33,7,21,0.333,5,11,0.455,2,10,0.2,8,13,0.615,0,5,5,1,1,0,4,1,24,https://www.sports-reference.com/cbb/players/myles-powell-1/gamelog/2020,Senior
myles powell,2020-02-01,Seton Hall,Xavier,REG,L,1,35,3,14,0.214,2,5,0.4,1,9,0.111,2,2,1,0,2,2,4,1,0,0,1,9,https://www.sports-reference.com/cbb/players/myles-powell-1/gamelog/2020,Senior
myles powell,2020-02-05,Seton Hall,Georgetown,REG,W,1,35,12,24,0.5,8,11,0.727,4,13,0.308,6,6,1,1,6,7,3,1,0,2,2,34,https://www.sports-reference.com/cbb/players/myles-powell-1/gamelog/2020,Senior
myles powell,2020-02-08,Seton Hall,Villanova,REG,W,1,29,7,16,0.438,4,7,0.571,3,9,0.333,2,2,1,0,3,3,1,2,0,5,4,19,https://www.sports-reference.com/cbb/players/myles-powell-1/gamelog/2020,Senior
myles powell,2020-02-12,Seton Hall,Creighton,REG,L,1,35,3,16,0.188,2,5,0.4,1,11,0.091,5,6,0.833,0,1,1,2,0,0,4,2,12,https://www.sports-reference.com/cbb/players/myles-powell-1/gamelog/2020,Senior
myles powell,2020-02-15,Seton Hall,Providence,REG,L,1,36,9,20,0.45,5,7,0.714,4,13,0.308,5,7,0.714,2,0,2,4,2,0,7,5,27,https://www.sports-reference.com/cbb/players/myles-powell-1/gamelog/2020,Senior
myles powell,2020-02-19,Seton Hall,Butler,REG,W,1,39,5,15,0.333,4,10,0.4,1,5,0.2,5,5,1,1,5,6,5,2,0,3,2,16,https://www.sports-reference.com/cbb/players/myles-powell-1/gamelog/2020,Senior
myles powell,2020-02-23,Seton Hall,St. John's (NY),REG,W,1,28,6,18,0.333,4,7,0.571,2,11,0.182,4,5,0.8,0,5,5,4,0,0,2,2,18,https://www.sports-reference.com/cbb/players/myles-powell-1/gamelog/2020,Senior
myles powell,2020-02-29,Seton Hall,Marquette,REG,W,1,33,9,22,0.409,4,9,0.444,5,13,0.385,5,6,0.833,1,0,1,5,2,0,3,1,28,https://www.sports-reference.com/cbb/players/myles-powell-1/gamelog/2020,Senior
myles powell,2020-03-04,Seton Hall,Villanova,REG,L,1,37,5,18,0.278,2,8,0.25,3,10,0.3,1,2,0.5,1,3,4,8,0,0,1,4,14,https://www.sports-reference.com/cbb/players/myles-powell-1/gamelog/2020,Senior
myles powell,2020-03-07,Seton Hall,Creighton,REG,L,1,29,6,13,0.462,4,7,0.571,2,6,0.333,1,2,0.5,2,0,2,5,0,0,4,2,15,https://www.sports-reference.com/cbb/players/myles-powell-1/gamelog/2020,Senior
naji marshall,2019-11-05,Xavier,Jacksonville,REG,W,1,26,5,10,0.5,5,6,0.833,0,4,0,7,10,0.7,0,6,6,4,2,0,2,2,17,https://www.sports-reference.com/cbb/players/naji-marshall-1/gamelog/2020,Junior
naji marshall,2019-11-08,Xavier,Siena,REG,W,1,32,7,18,0.389,6,11,0.545,1,7,0.143,5,5,1,3,5,8,7,1,0,3,1,20,https://www.sports-reference.com/cbb/players/naji-marshall-1/gamelog/2020,Junior
naji marshall,2019-11-12,Xavier,Missouri,REG,W,1,36,5,16,0.313,3,10,0.3,2,6,0.333,5,7,0.714,1,7,8,3,0,0,4,2,17,https://www.sports-reference.com/cbb/players/naji-marshall-1/gamelog/2020,Junior
naji marshall,2019-11-15,Xavier,Missouri State,REG,W,1,34,4,13,0.308,4,9,0.444,0,4,0,4,5,0.8,1,4,5,1,3,0,2,3,12,https://www.sports-reference.com/cbb/players/naji-marshall-1/gamelog/2020,Junior
naji marshall,2019-11-21,Xavier,Towson,REG,W,1,31,4,9,0.444,3,6,0.5,1,3,0.333,0,0,NA,1,8,9,5,0,1,5,2,9,https://www.sports-reference.com/cbb/players/naji-marshall-1/gamelog/2020,Junior
naji marshall,2019-11-22,Xavier,UConn,REG,W,1,44,7,14,0.5,4,5,0.8,3,9,0.333,4,5,0.8,0,5,5,2,1,0,3,5,21,https://www.sports-reference.com/cbb/players/naji-marshall-1/gamelog/2020,Junior
naji marshall,2019-11-24,Xavier,Florida,REG,L,1,33,3,8,0.375,3,6,0.5,0,2,0,0,0,NA,2,1,3,4,0,0,2,2,6,https://www.sports-reference.com/cbb/players/naji-marshall-1/gamelog/2020,Junior
naji marshall,2019-11-30,Xavier,Lipscomb,REG,W,1,30,6,13,0.462,5,9,0.556,1,4,0.25,0,1,0,0,4,4,5,3,1,3,1,13,https://www.sports-reference.com/cbb/players/naji-marshall-1/gamelog/2020,Junior
naji marshall,2019-12-04,Xavier,Green Bay,REG,W,1,34,8,12,0.667,6,8,0.75,2,4,0.5,6,10,0.6,0,4,4,3,0,1,1,3,24,https://www.sports-reference.com/cbb/players/naji-marshall-1/gamelog/2020,Junior
naji marshall,2019-12-07,Xavier,Cincinnati,REG,W,1,39,12,22,0.545,8,11,0.727,4,11,0.364,3,4,0.75,0,8,8,3,5,1,3,3,31,https://www.sports-reference.com/cbb/players/naji-marshall-1/gamelog/2020,Junior
naji marshall,2019-12-14,Xavier,Wake Forest,REG,L,1,26,6,15,0.4,5,11,0.455,1,4,0.25,3,6,0.5,0,5,5,1,0,0,2,5,16,https://www.sports-reference.com/cbb/players/naji-marshall-1/gamelog/2020,Junior
naji marshall,2019-12-22,Xavier,TCU,REG,W,1,32,3,7,0.429,1,4,0.25,2,3,0.667,0,0,NA,0,6,6,2,0,0,5,4,8,https://www.sports-reference.com/cbb/players/naji-marshall-1/gamelog/2020,Junior
naji marshall,2019-12-30,Xavier,Villanova,REG,L,1,40,9,20,0.45,9,15,0.6,0,5,0,1,2,0.5,0,2,2,3,1,2,2,4,19,https://www.sports-reference.com/cbb/players/naji-marshall-1/gamelog/2020,Junior
naji marshall,2020-01-05,Xavier,St. John's (NY),REG,W,1,38,6,14,0.429,3,8,0.375,3,6,0.5,5,6,0.833,2,6,8,3,1,1,8,4,20,https://www.sports-reference.com/cbb/players/naji-marshall-1/gamelog/2020,Junior
naji marshall,2020-01-08,Xavier,Seton Hall,REG,L,1,40,3,10,0.3,1,5,0.2,2,5,0.4,7,7,1,0,2,2,3,1,0,2,2,15,https://www.sports-reference.com/cbb/players/naji-marshall-1/gamelog/2020,Junior
naji marshall,2020-01-11,Xavier,Creighton,REG,L,1,37,9,17,0.529,8,13,0.615,1,4,0.25,2,3,0.667,3,6,9,7,0,0,2,5,21,https://www.sports-reference.com/cbb/players/naji-marshall-1/gamelog/2020,Junior
naji marshall,2020-01-15,Xavier,Marquette,REG,L,1,32,5,12,0.417,4,8,0.5,1,4,0.25,4,6,0.667,1,6,7,1,0,2,3,2,15,https://www.sports-reference.com/cbb/players/naji-marshall-1/gamelog/2020,Junior
naji marshall,2020-01-22,Xavier,Georgetown,REG,W,1,29,6,14,0.429,3,8,0.375,3,6,0.5,3,4,0.75,1,2,3,5,4,0,5,4,18,https://www.sports-reference.com/cbb/players/naji-marshall-1/gamelog/2020,Junior
naji marshall,2020-01-26,Xavier,Creighton,REG,L,1,36,7,17,0.412,6,15,0.4,1,2,0.5,0,0,NA,3,3,6,4,0,0,6,2,15,https://www.sports-reference.com/cbb/players/naji-marshall-1/gamelog/2020,Junior
naji marshall,2020-01-29,Xavier,Marquette,REG,L,1,44,6,16,0.375,5,13,0.385,1,3,0.333,3,6,0.5,3,4,7,5,2,0,2,5,16,https://www.sports-reference.com/cbb/players/naji-marshall-1/gamelog/2020,Junior
naji marshall,2020-02-01,Xavier,Seton Hall,REG,W,1,39,7,12,0.583,5,9,0.556,2,3,0.667,3,7,0.429,4,6,10,4,2,0,3,1,19,https://www.sports-reference.com/cbb/players/naji-marshall-1/gamelog/2020,Junior
naji marshall,2020-02-04,Xavier,DePaul,REG,W,1,31,4,14,0.286,3,9,0.333,1,5,0.2,2,2,1,0,7,7,4,3,0,2,1,11,https://www.sports-reference.com/cbb/players/naji-marshall-1/gamelog/2020,Junior
naji marshall,2020-02-08,Xavier,Providence,REG,W,1,36,1,6,0.167,0,0,NA,1,6,0.167,2,2,1,1,2,3,3,2,0,1,2,5,https://www.sports-reference.com/cbb/players/naji-marshall-1/gamelog/2020,Junior
naji marshall,2020-02-12,Xavier,Butler,REG,L,1,36,8,15,0.533,6,11,0.545,2,4,0.5,2,4,0.5,2,5,7,7,1,1,2,3,20,https://www.sports-reference.com/cbb/players/naji-marshall-1/gamelog/2020,Junior
naji marshall,2020-02-17,Xavier,St. John's (NY),REG,W,1,39,6,13,0.462,6,8,0.75,0,5,0,3,6,0.5,0,11,11,5,0,1,4,2,15,https://www.sports-reference.com/cbb/players/naji-marshall-1/gamelog/2020,Junior
naji marshall,2020-02-22,Xavier,Villanova,REG,L,1,40,6,13,0.462,4,10,0.4,2,3,0.667,1,3,0.333,1,7,8,4,0,0,4,0,15,https://www.sports-reference.com/cbb/players/naji-marshall-1/gamelog/2020,Junior
naji marshall,2020-02-25,Xavier,DePaul,REG,W,1,36,8,13,0.615,5,5,1,3,8,0.375,4,4,1,1,5,6,6,3,1,4,0,23,https://www.sports-reference.com/cbb/players/naji-marshall-1/gamelog/2020,Junior
naji marshall,2020-03-01,Xavier,Georgetown,REG,W,1,37,7,17,0.412,3,9,0.333,4,8,0.5,2,2,1,2,8,10,5,0,0,7,4,20,https://www.sports-reference.com/cbb/players/naji-marshall-1/gamelog/2020,Junior
naji marshall,2020-03-04,Xavier,Providence,REG,L,1,39,9,17,0.529,9,13,0.692,0,4,0,7,7,1,2,4,6,2,1,0,5,3,25,https://www.sports-reference.com/cbb/players/naji-marshall-1/gamelog/2020,Junior
naji marshall,2020-03-07,Xavier,Butler,REG,L,1,40,7,14,0.5,7,10,0.7,0,4,0,7,11,0.636,1,3,4,5,2,1,3,3,21,https://www.sports-reference.com/cbb/players/naji-marshall-1/gamelog/2020,Junior
naji marshall,2020-03-11,Xavier,DePaul,CTOURN,L,1,40,6,16,0.375,6,8,0.75,0,8,0,3,3,1,0,8,8,8,1,0,4,2,15,https://www.sports-reference.com/cbb/players/naji-marshall-1/gamelog/2020,Junior
nate hinton,2019-11-12,Houston,Alabama State,REG,W,1,29,2,6,0.333,2,4,0.5,0,2,0,0,1,0,0,8,8,1,1,1,1,2,4,https://www.sports-reference.com/cbb/players/nate-hinton-1/gamelog/2020,Sophmore
nate hinton,2019-11-15,Houston,BYU,REG,L,1,29,1,5,0.2,0,3,0,1,2,0.5,1,2,0.5,1,6,7,2,3,0,2,2,4,https://www.sports-reference.com/cbb/players/nate-hinton-1/gamelog/2020,Sophmore
nate hinton,2019-11-19,Houston,Rice,REG,W,1,35,6,14,0.429,5,10,0.5,1,4,0.25,2,3,0.667,6,5,11,1,1,0,0,4,15,https://www.sports-reference.com/cbb/players/nate-hinton-1/gamelog/2020,Sophmore
nate hinton,2019-11-22,Houston,Oregon,REG,L,1,22,2,9,0.222,2,6,0.333,0,3,0,2,2,1,3,1,4,0,1,0,0,2,6,https://www.sports-reference.com/cbb/players/nate-hinton-1/gamelog/2020,Sophmore
nate hinton,2019-11-26,Houston,Houston Baptist,REG,W,1,34,6,11,0.545,3,7,0.429,3,4,0.75,9,11,0.818,6,9,15,3,1,0,0,4,24,https://www.sports-reference.com/cbb/players/nate-hinton-1/gamelog/2020,Sophmore
nate hinton,2019-12-04,Houston,Texas State,REG,W,1,23,4,7,0.571,2,3,0.667,2,4,0.5,4,4,1,3,5,8,1,0,0,3,5,14,https://www.sports-reference.com/cbb/players/nate-hinton-1/gamelog/2020,Sophmore
nate hinton,2019-12-08,Houston,South Carolina,REG,W,1,36,5,11,0.455,2,7,0.286,3,4,0.75,4,7,0.571,3,8,11,3,0,1,1,1,17,https://www.sports-reference.com/cbb/players/nate-hinton-1/gamelog/2020,Sophmore
nate hinton,2019-12-11,Houston,Texas-Arlington,REG,W,1,31,9,15,0.6,5,7,0.714,4,8,0.5,3,3,1,3,7,10,2,0,0,3,2,25,https://www.sports-reference.com/cbb/players/nate-hinton-1/gamelog/2020,Sophmore
nate hinton,2019-12-15,Houston,Oklahoma State,REG,L,1,29,3,12,0.25,0,3,0,3,9,0.333,2,2,1,3,6,9,1,0,0,1,1,11,https://www.sports-reference.com/cbb/players/nate-hinton-1/gamelog/2020,Sophmore
nate hinton,2019-12-19,Houston,UTEP,REG,W,1,32,4,6,0.667,1,2,0.5,3,4,0.75,6,10,0.6,1,9,10,1,1,0,0,0,17,https://www.sports-reference.com/cbb/players/nate-hinton-1/gamelog/2020,Sophmore
nate hinton,2019-12-22,Houston,Portland,REG,W,1,27,3,6,0.5,1,3,0.333,2,3,0.667,1,2,0.5,3,7,10,3,3,1,0,1,9,https://www.sports-reference.com/cbb/players/nate-hinton-1/gamelog/2020,Sophmore
nate hinton,2019-12-23,Houston,Georgia Tech,REG,W,1,32,2,5,0.4,2,2,1,0,3,0,3,3,1,3,6,9,1,0,0,2,4,7,https://www.sports-reference.com/cbb/players/nate-hinton-1/gamelog/2020,Sophmore
nate hinton,2019-12-25,Houston,Washington,REG,W,1,22,2,9,0.222,1,7,0.143,1,2,0.5,0,0,NA,1,7,8,3,2,0,0,2,5,https://www.sports-reference.com/cbb/players/nate-hinton-1/gamelog/2020,Sophmore
nate hinton,2020-01-03,Houston,UCF,REG,W,1,36,7,12,0.583,4,6,0.667,3,6,0.5,3,6,0.5,3,13,16,3,5,0,3,4,20,https://www.sports-reference.com/cbb/players/nate-hinton-1/gamelog/2020,Sophmore
nate hinton,2020-01-07,Houston,Temple,REG,W,1,36,4,11,0.364,2,4,0.5,2,7,0.286,0,0,NA,4,9,13,5,1,1,0,1,10,https://www.sports-reference.com/cbb/players/nate-hinton-1/gamelog/2020,Sophmore
nate hinton,2020-01-11,Houston,Tulsa,REG,L,1,28,1,8,0.125,1,6,0.167,0,2,0,0,0,NA,5,5,10,3,1,0,1,1,2,https://www.sports-reference.com/cbb/players/nate-hinton-1/gamelog/2020,Sophmore
nate hinton,2020-01-15,Houston,SMU,REG,W,1,31,5,10,0.5,4,5,0.8,1,5,0.2,3,4,0.75,2,7,9,1,2,0,4,2,14,https://www.sports-reference.com/cbb/players/nate-hinton-1/gamelog/2020,Sophmore
nate hinton,2020-01-18,Houston,Wichita State,REG,W,1,36,1,6,0.167,0,4,0,1,2,0.5,2,4,0.5,2,5,7,4,2,1,3,3,5,https://www.sports-reference.com/cbb/players/nate-hinton-1/gamelog/2020,Sophmore
nate hinton,2020-01-23,Houston,UConn,REG,W,1,15,0,2,0,0,2,0,0,0,NA,0,0,NA,1,5,6,0,0,0,3,4,0,https://www.sports-reference.com/cbb/players/nate-hinton-1/gamelog/2020,Sophmore
nate hinton,2020-01-26,Houston,South Florida,REG,W,1,28,2,9,0.222,2,4,0.5,0,5,0,0,0,NA,4,2,6,2,1,0,1,2,4,https://www.sports-reference.com/cbb/players/nate-hinton-1/gamelog/2020,Sophmore
nate hinton,2020-01-29,Houston,East Carolina,REG,W,1,33,2,9,0.222,2,7,0.286,0,2,0,2,4,0.5,2,7,9,1,2,0,0,3,6,https://www.sports-reference.com/cbb/players/nate-hinton-1/gamelog/2020,Sophmore
nate hinton,2020-02-01,Houston,Cincinnati,REG,L,1,35,5,13,0.385,3,7,0.429,2,6,0.333,4,4,1,3,5,8,1,2,0,1,0,16,https://www.sports-reference.com/cbb/players/nate-hinton-1/gamelog/2020,Sophmore
nate hinton,2020-02-06,Houston,Tulane,REG,W,1,33,5,9,0.556,3,5,0.6,2,4,0.5,0,0,NA,1,11,12,7,1,0,1,0,12,https://www.sports-reference.com/cbb/players/nate-hinton-1/gamelog/2020,Sophmore
nate hinton,2020-02-09,Houston,Wichita State,REG,W,1,28,4,6,0.667,2,4,0.5,2,2,1,0,0,NA,2,7,9,1,1,0,0,2,10,https://www.sports-reference.com/cbb/players/nate-hinton-1/gamelog/2020,Sophmore
nate hinton,2020-02-12,Houston,South Florida,REG,W,1,26,1,3,0.333,0,0,NA,1,3,0.333,0,0,NA,1,4,5,0,1,0,2,2,3,https://www.sports-reference.com/cbb/players/nate-hinton-1/gamelog/2020,Sophmore
nate hinton,2020-02-15,Houston,SMU,REG,L,1,44,3,8,0.375,2,4,0.5,1,4,0.25,0,0,NA,2,3,5,4,1,0,0,1,7,https://www.sports-reference.com/cbb/players/nate-hinton-1/gamelog/2020,Sophmore
nate hinton,2020-02-19,Houston,Tulsa,REG,W,1,32,2,8,0.25,1,3,0.333,1,5,0.2,10,10,1,4,2,6,2,1,0,1,0,15,https://www.sports-reference.com/cbb/players/nate-hinton-1/gamelog/2020,Sophmore
nate hinton,2020-02-22,Houston,Memphis,REG,L,1,33,2,4,0.5,1,1,1,1,3,0.333,1,2,0.5,5,7,12,3,1,0,1,4,6,https://www.sports-reference.com/cbb/players/nate-hinton-1/gamelog/2020,Sophmore
nate hinton,2020-03-01,Houston,Cincinnati,REG,W,1,33,4,11,0.364,2,7,0.286,2,4,0.5,6,6,1,3,4,7,1,2,0,2,1,16,https://www.sports-reference.com/cbb/players/nate-hinton-1/gamelog/2020,Sophmore
nate hinton,2020-03-05,Houston,UConn,REG,L,1,21,4,6,0.667,1,2,0.5,3,4,0.75,0,0,NA,3,2,5,0,2,0,1,5,11,https://www.sports-reference.com/cbb/players/nate-hinton-1/gamelog/2020,Sophmore
nate hinton,2020-03-08,Houston,Memphis,REG,W,1,29,6,10,0.6,5,7,0.714,1,3,0.333,0,0,NA,1,4,5,3,4,0,1,3,13,https://www.sports-reference.com/cbb/players/nate-hinton-1/gamelog/2020,Sophmore
nathan knight,2019-11-05,William & Mary,High Point,REG,W,1,29,6,13,0.462,6,11,0.545,0,2,0,4,6,0.667,2,11,13,1,1,3,2,3,16,https://www.sports-reference.com/cbb/players/nathan-knight-1/gamelog/2020,Senior
nathan knight,2019-11-08,William & Mary,American,REG,W,1,31,9,19,0.474,8,15,0.533,1,4,0.25,3,4,0.75,2,8,10,0,0,1,2,4,22,https://www.sports-reference.com/cbb/players/nathan-knight-1/gamelog/2020,Senior
nathan knight,2019-11-12,William & Mary,Wofford,REG,W,1,33,10,15,0.667,10,12,0.833,0,3,0,1,1,1,1,10,11,1,0,2,1,2,21,https://www.sports-reference.com/cbb/players/nathan-knight-1/gamelog/2020,Senior
nathan knight,2019-11-15,William & Mary,Hampton,REG,W,1,29,5,11,0.455,5,11,0.455,0,0,NA,5,10,0.5,3,10,13,1,0,2,3,3,15,https://www.sports-reference.com/cbb/players/nathan-knight-1/gamelog/2020,Senior
nathan knight,2019-11-18,William & Mary,Oklahoma,REG,L,1,34,13,18,0.722,11,13,0.846,2,5,0.4,2,3,0.667,0,8,8,0,0,0,0,3,30,https://www.sports-reference.com/cbb/players/nathan-knight-1/gamelog/2020,Senior
nathan knight,2019-11-21,William & Mary,Stanford,REG,L,1,21,2,4,0.5,1,2,0.5,1,2,0.5,2,3,0.667,0,5,5,1,1,1,6,5,7,https://www.sports-reference.com/cbb/players/nathan-knight-1/gamelog/2020,Senior
nathan knight,2019-11-26,William & Mary,Morehead State,REG,W,1,32,10,16,0.625,8,12,0.667,2,4,0.5,6,6,1,0,12,12,3,1,3,0,1,28,https://www.sports-reference.com/cbb/players/nathan-knight-1/gamelog/2020,Senior
nathan knight,2019-11-30,William & Mary,Buffalo,REG,L,1,28,11,15,0.733,9,12,0.75,2,3,0.667,6,9,0.667,1,9,10,3,0,0,2,2,30,https://www.sports-reference.com/cbb/players/nathan-knight-1/gamelog/2020,Senior
nathan knight,2019-12-03,William & Mary,Old Dominion,REG,W,1,30,4,12,0.333,4,8,0.5,0,4,0,6,6,1,2,8,10,0,2,2,3,3,14,https://www.sports-reference.com/cbb/players/nathan-knight-1/gamelog/2020,Senior
